Season,PA,wRC_Plus,BB_Rate,K_Rate,O_Swing_Rate,Z_Swing_Rate,Swing_Rate,MLBAMID
2016,637,94.29409166,0.083202511,0.124018838,0.2648,0.6465,0.4404,452655
2019,679,135.8052643,0.107511045,0.26215022,0.2711,0.7069,0.4404,624585
2021,225,78.29874051,0.088888888,0.248888888,0.2565,0.6752,0.4404,605131
2021,604,127.1223321,0.092715231,0.281456953,0.2878,0.6745,0.4403,668227
2017,401,92.64977399,0.119700748,0.264339152,0.2473,0.6723,0.4401,472528
2016,529,91.73244604,0.096408317,0.223062381,0.2773,0.6614,0.44,452104
2016,232,73.8075497,0.077586206,0.254310344,0.2537,0.6427,0.44,502523
2018,651,167.0837053,0.104454685,0.207373271,0.2772,0.6458,0.44,592885
2016,460,77.73080279,0.078260869,0.202173913,0.2524,0.6439,0.4399,571740
2019,556,155.1546279,0.120503597,0.20323741,0.2281,0.7214,0.4399,543807
2021,687,102.8499654,0.084425036,0.165938864,0.2548,0.655,0.4399,641487
2016,292,69.70398015,0.140410958,0.356164383,0.2592,0.6667,0.4398,457454
2017,658,101.9519499,0.106382978,0.170212765,0.2898,0.6449,0.4398,643217
2018,411,115.0129037,0.08272506,0.214111922,0.3114,0.6099,0.4398,592192
2019,282,88.32920933,0.088652482,0.329787234,0.264,0.67,0.4398,664238
2016,645,110.906841,0.120930232,0.300775193,0.264,0.6613,0.4396,435063
2019,213,102.9634547,0.103286384,0.286384976,0.2774,0.6222,0.4396,502273
2019,446,116.4837561,0.089686098,0.280269058,0.3533,0.592,0.4396,596142
2018,218,46.95205171,0.091743119,0.302752293,0.2697,0.6739,0.4395,425772
2016,594,113.6872978,0.107744107,0.259259259,0.2775,0.6534,0.4394,571875
2016,618,119.2555257,0.071197411,0.100323624,0.2769,0.6402,0.4394,608070
2021,348,91.06590849,0.086206896,0.350574712,0.2742,0.6731,0.4393,605548
2016,376,90.19049178,0.119680851,0.327127659,0.263,0.653,0.4392,488771
2021,533,140.330008,0.14446529,0.238273921,0.2466,0.7146,0.4391,458015
2018,374,90.29387086,0.122994652,0.251336898,0.3234,0.6241,0.4389,596142
2021,296,114.6350795,0.094594594,0.256756756,0.2471,0.6786,0.4389,602104
2021,301,90.74364505,0.102990033,0.34551495,0.2783,0.6694,0.4385,663616
2019,659,131.0117938,0.151745068,0.235204855,0.2572,0.718,0.4384,518626
2020,202,66.71077614,0.08910891,0.415841584,0.2845,0.6346,0.4384,657108
2017,617,120.8819309,0.136142625,0.290113452,0.2441,0.7076,0.4383,519306
2019,490,96.89001215,0.104081632,0.342857142,0.2868,0.6472,0.4382,571976
2018,703,96.90572291,0.086770981,0.186344238,0.262,0.671,0.438,543760
2020,233,83.87820383,0.077253218,0.18025751,0.2918,0.6352,0.438,669256
2017,543,150.7388213,0.108655616,0.103130755,0.2502,0.6741,0.4379,457759
2017,227,55.38084525,0.079295154,0.237885462,0.3185,0.5978,0.4379,642707
2018,257,122.6476962,0.108949416,0.26848249,0.2882,0.6801,0.4379,624585
2016,691,131.5705639,0.088277858,0.199710564,0.2908,0.6392,0.4378,572821
2021,535,105.1737988,0.11588785,0.291588785,0.263,0.6872,0.4378,664023
2016,584,87.93449528,0.087328767,0.142123287,0.278,0.6177,0.4376,474568
2016,644,113.217351,0.118012422,0.319875776,0.2587,0.6825,0.4374,474892
2018,296,93.98169061,0.118243243,0.256756756,0.2422,0.7051,0.4374,452095
2016,467,66.18020948,0.062098501,0.222698072,0.3189,0.5848,0.4373,475582
2016,457,91.38551969,0.072210065,0.26477024,0.2771,0.6172,0.4372,456078
2018,272,84.4419056,0.102941176,0.275735294,0.2523,0.6989,0.4372,519306
2019,316,87.84076248,0.098101265,0.167721518,0.2955,0.6542,0.4372,435263
2016,506,86.05629143,0.102766798,0.292490118,0.2494,0.6812,0.4371,460086
2019,637,132.3937242,0.080062794,0.103610675,0.2923,0.615,0.4371,488726
2019,341,93.74408821,0.085043988,0.214076246,0.2695,0.7017,0.4371,600474
2016,300,64.75574434,0.116666666,0.243333333,0.2798,0.65,0.4368,458085
2021,257,48.59894301,0.066147859,0.132295719,0.2366,0.6828,0.4368,605412
2019,386,73.0099265,0.111398963,0.256476683,0.3102,0.6242,0.4367,600869
2017,540,127.0166361,0.079629629,0.133333333,0.2803,0.6478,0.4366,502210
2017,426,79.99292411,0.063380281,0.150234741,0.2399,0.633,0.4366,628338
2017,542,101.7296162,0.073800738,0.127306273,0.2637,0.6298,0.4365,452655
2019,439,137.7525079,0.125284738,0.362186788,0.2794,0.6805,0.4364,593934
2020,225,129.0894694,0.093333333,0.182222222,0.2776,0.6568,0.4364,593428
2020,226,82.07654423,0.057522123,0.154867256,0.2761,0.6527,0.4362,593871
2020,226,83.71900718,0.128318584,0.349557522,0.2274,0.6981,0.4362,608336
2018,209,75.16527229,0.062200956,0.196172248,0.2928,0.6376,0.4359,527043
2019,251,76.50979792,0.063745019,0.294820717,0.2957,0.6166,0.4359,456078
2019,486,129.8665266,0.119341563,0.211934156,0.2825,0.6636,0.4358,429665
2018,552,103.6062583,0.096014492,0.228260869,0.3189,0.5991,0.4357,503556
2021,231,88.51800573,0.147186147,0.298701298,0.2311,0.6973,0.4357,641470
2017,309,122.4753259,0.110032362,0.25566343,0.272,0.6698,0.4356,455139
2018,740,105.1047951,0.093243243,0.178378378,0.2663,0.6504,0.4356,607208
2019,260,49.22360963,0.046153846,0.157692307,0.3059,0.5965,0.4356,445988
2018,590,126.5073498,0.083050847,0.176271186,0.2953,0.6377,0.4355,500874
2021,277,54.91664708,0.122743682,0.263537906,0.2825,0.6432,0.4355,656371
2017,256,57.66926606,0.11328125,0.26171875,0.2386,0.668,0.4354,543302
2018,360,85.30808727,0.138888888,0.241666666,0.2171,0.7108,0.4354,455104
2021,412,86.53384433,0.118932038,0.15776699,0.2562,0.664,0.4354,595777
2017,620,108.0133681,0.106451612,0.188709677,0.2668,0.6603,0.4353,605137
2017,447,103.8901142,0.067114093,0.178970917,0.2523,0.6373,0.4353,607208
2018,454,71.94523013,0.063876651,0.143171806,0.3084,0.584,0.4352,518960
2018,471,106.9986147,0.106157112,0.201698513,0.3156,0.6303,0.4352,434778
2016,203,81.32722827,0.083743842,0.192118226,0.2284,0.6397,0.435,457706
2021,396,85.41358251,0.078282828,0.219696969,0.297,0.6252,0.4347,663647
2016,283,123.7349455,0.081272084,0.233215547,0.3262,0.5914,0.4346,506702
2017,295,101.1464337,0.128813559,0.152542372,0.2259,0.6927,0.4346,553882
2020,231,131.6768343,0.129870129,0.272727272,0.2701,0.6641,0.4346,664023
2016,627,92.71474515,0.081339712,0.247208931,0.2661,0.6411,0.4341,553993
2021,659,80.9728057,0.130500758,0.154779969,0.2647,0.685,0.4339,467793
2017,645,146.3532222,0.080620155,0.106976744,0.2536,0.6664,0.4338,608070
2016,414,103.9997127,0.096618357,0.178743961,0.2785,0.661,0.4337,595281
2018,216,46.14900131,0.12037037,0.152777777,0.2578,0.651,0.4337,547172
2018,253,80.94916514,0.075098814,0.166007905,0.2822,0.6128,0.4336,446359
2017,503,100.0959522,0.115308151,0.230616302,0.2681,0.6229,0.4335,501896
2016,208,70.73387347,0.110576923,0.23076923,0.2961,0.5974,0.4334,534627
2018,426,154.2930864,0.110328638,0.126760563,0.2577,0.6588,0.4334,457759
2017,365,112.498781,0.060273972,0.265753424,0.2841,0.6106,0.4332,456078
2017,237,94.0686943,0.143459915,0.185654008,0.2327,0.6714,0.433,519333
2017,573,103.9928577,0.080279232,0.094240837,0.2448,0.6486,0.433,605412
2017,266,49.85883949,0.12406015,0.206766917,0.2713,0.6004,0.4329,547172
2016,330,128.2486035,0.127272727,0.318181818,0.2545,0.6748,0.4325,572114
2016,365,102.3065108,0.08219178,0.115068493,0.2667,0.6195,0.4324,400085
2019,369,176.519823,0.140921409,0.254742547,0.3071,0.6304,0.4324,670541
2021,479,104.605368,0.089770354,0.100208768,0.2756,0.6236,0.4324,650333
2016,227,63.94528123,0.101321585,0.303964757,0.268,0.6397,0.4323,571437
2019,256,88.98686775,0.125,0.3046875,0.2675,0.6502,0.4322,457708
2017,551,125.4108432,0.136116152,0.295825771,0.2761,0.6677,0.4321,519346
2018,462,118.1913249,0.108225108,0.168831168,0.2475,0.6839,0.4321,571771
2018,580,133.1259614,0.094827586,0.175862068,0.3009,0.6127,0.4321,593428
2016,568,108.7440438,0.082746478,0.123239436,0.2694,0.6139,0.432,462101
2017,390,85.62383214,0.071794871,0.141025641,0.2702,0.6047,0.432,502481
2019,373,101.5188489,0.09383378,0.219839142,0.2925,0.6198,0.432,500874
2017,379,107.4853495,0.060686015,0.208443271,0.3035,0.5892,0.4318,543484
2018,638,119.3521868,0.131661442,0.2492163,0.2764,0.6506,0.4318,624424
2020,242,126.9289751,0.140495867,0.293388429,0.265,0.6587,0.4318,641786
2018,250,100.1928902,0.092,0.296,0.2551,0.6642,0.4317,545358
2016,447,92.66863936,0.093959731,0.208053691,0.3069,0.6081,0.4315,596146
2017,485,77.0164292,0.101030927,0.336082474,0.2702,0.6405,0.4315,435063
2019,646,154.7781549,0.123839009,0.133126934,0.2377,0.7008,0.4315,543685
2019,656,108.171637,0.099085365,0.161585365,0.282,0.632,0.4314,594809
2019,236,87.89038517,0.105932203,0.25,0.2286,0.7139,0.4314,592200
2019,441,83.50505148,0.0861678,0.199546485,0.2497,0.6632,0.4314,622534
2016,544,122.6589706,0.086397058,0.183823529,0.3001,0.5771,0.4313,518960
2016,698,120.8937205,0.08739255,0.104584527,0.2597,0.6085,0.4312,456030
2017,544,89.92583294,0.075367647,0.143382352,0.2687,0.61,0.431,593871
2019,296,128.4554806,0.114864864,0.239864864,0.228,0.7024,0.4309,643565
2017,323,99.7479838,0.120743034,0.210526315,0.2487,0.6718,0.4306,592626
2018,231,93.73408185,0.108225108,0.29004329,0.2632,0.6435,0.4305,571912
2016,342,124.3754028,0.12865497,0.236842105,0.2308,0.6967,0.4303,472528
2016,279,71.42628588,0.093189964,0.186379928,0.2396,0.6581,0.4303,493596
2019,610,118.7928591,0.114754098,0.255737704,0.2642,0.6683,0.4303,656941
2016,492,102.3301027,0.109756097,0.201219512,0.302,0.6141,0.4302,435263
2017,491,122.3199564,0.128309572,0.205702647,0.248,0.6686,0.4302,451594
2016,679,119.6168425,0.116347569,0.256259204,0.241,0.6619,0.4301,542340
2017,308,76.20823305,0.048701298,0.081168831,0.266,0.5961,0.43,519184
2017,568,93.75619942,0.082746478,0.200704225,0.2852,0.6071,0.43,596146
2017,637,133.3426531,0.114599686,0.200941915,0.2578,0.6685,0.4299,475253
2021,598,136.9508896,0.08361204,0.242474916,0.3025,0.6211,0.4299,670541
2016,688,114.1232069,0.087209302,0.212209302,0.2747,0.6199,0.4298,543401
2017,399,103.2748069,0.095238095,0.145363408,0.2712,0.6257,0.4298,435263
2018,251,140.2425437,0.115537848,0.163346613,0.2427,0.6952,0.4298,456665
2021,300,72.94559633,0.106666666,0.263333333,0.2338,0.6517,0.4297,641856
2016,267,73.33377126,0.097378277,0.250936329,0.2704,0.6457,0.4295,457477
2019,396,86.68234236,0.108585858,0.209595959,0.2264,0.6709,0.4295,641487
2021,208,95.53828181,0.10576923,0.182692307,0.2848,0.6391,0.4295,444489
2017,692,158.0914092,0.122832369,0.235549132,0.2737,0.6579,0.4294,519317
2018,583,110.8432194,0.132075471,0.17838765,0.2671,0.6777,0.4294,605137
2017,669,130.2790069,0.155455904,0.198804185,0.2348,0.6838,0.4293,429665
2019,222,57.20569406,0.063063063,0.22072072,0.3056,0.5913,0.4292,643396
2021,636,139.7804956,0.113207547,0.136792452,0.2748,0.6568,0.4292,608070
2017,500,95.59969551,0.08,0.244,0.2964,0.5888,0.429,502143
2018,295,110.1629968,0.108474576,0.149152542,0.2623,0.6352,0.4288,643393
2018,282,94.2775295,0.078014184,0.187943262,0.2907,0.625,0.4287,502143
2018,312,125.4144947,0.076923076,0.23076923,0.2752,0.6206,0.4287,501896
2020,208,92.25112576,0.096153846,0.144230769,0.2727,0.6589,0.4287,543939
2018,501,111.9540581,0.101796407,0.15768463,0.2388,0.6538,0.4284,452655
2017,440,147.0954722,0.129545454,0.256818181,0.2663,0.637,0.4283,624424
2016,262,99.78069877,0.099236641,0.251908396,0.2351,0.6647,0.4282,572204
2017,650,106.443595,0.089230769,0.169230769,0.2527,0.6326,0.4281,572122
2017,524,90.99157533,0.116412213,0.372137404,0.2977,0.6004,0.428,448801
2018,462,106.2022969,0.151515151,0.361471861,0.2466,0.6826,0.428,664023
2021,360,157.3292091,0.136111111,0.236111111,0.2394,0.6968,0.4279,660670
2017,231,105.2830915,0.125541125,0.32034632,0.2681,0.6388,0.4278,660162
2018,203,58.29146727,0.0591133,0.285714285,0.2564,0.6176,0.4277,453923
2021,605,132.7156872,0.097520661,0.112396694,0.2977,0.622,0.4276,493329
2016,276,80.84090869,0.083333333,0.235507246,0.323,0.5709,0.4275,643603
2018,370,122.8208742,0.102702702,0.172972972,0.2836,0.6064,0.4275,594809
2021,426,61.41672179,0.110328638,0.298122065,0.273,0.6239,0.4275,455117
2021,643,117.434093,0.085536547,0.139968895,0.2694,0.6262,0.4275,630105
2016,438,75.56404148,0.107305936,0.239726027,0.2683,0.6441,0.4274,407893
2016,627,110.8176442,0.172248803,0.18660287,0.2703,0.6815,0.4274,547180
2019,499,107.1235322,0.08016032,0.212424849,0.2852,0.6365,0.4274,453943
2019,238,127.394139,0.159663865,0.18907563,0.2554,0.685,0.4274,459964
2021,574,84.95363183,0.097560975,0.297909407,0.2747,0.6607,0.4274,553993
2018,601,90.6185324,0.09983361,0.186356073,0.2832,0.6206,0.4273,543401
2019,487,122.4596699,0.131416837,0.221765913,0.2408,0.6803,0.4272,596847
2016,224,69.50459751,0.089285714,0.169642857,0.2436,0.6903,0.4271,519208
2017,326,109.7354824,0.098159509,0.282208588,0.2658,0.6189,0.4271,656305
2018,250,69.61439248,0.084,0.264,0.2662,0.6333,0.4271,543484
2020,231,94.14817638,0.121212121,0.311688311,0.2897,0.6541,0.4271,660162
2021,541,110.2582387,0.127541589,0.157116451,0.2275,0.6843,0.4271,650490
2016,665,112.6980196,0.132330827,0.329323308,0.2815,0.6409,0.427,448801
2016,248,113.2133273,0.116935483,0.354838709,0.2573,0.6459,0.427,489267
2016,647,110.2695901,0.100463678,0.180834621,0.2282,0.648,0.427,543685
2018,619,93.17193421,0.106623586,0.258481421,0.2857,0.6193,0.427,600869
2020,221,125.0673923,0.076923076,0.203619909,0.2898,0.6101,0.4269,657077
2016,225,73.19015561,0.093333333,0.257777777,0.2479,0.6271,0.4267,457775
2016,289,48.8479224,0.107266435,0.200692041,0.2447,0.6511,0.4265,570717
2016,270,101.2118828,0.062962962,0.17037037,0.3339,0.5499,0.4264,593871
2016,274,67.97123478,0.105839416,0.186131386,0.2395,0.6436,0.4262,453923
2018,611,98.01711083,0.116202945,0.157119476,0.2489,0.6525,0.4262,596146
2020,224,90.67612347,0.133928571,0.294642857,0.2985,0.6263,0.4262,656941
2018,613,121.0787611,0.104404567,0.287112561,0.2488,0.6642,0.4261,457708
2016,702,136.1873607,0.123931623,0.196581196,0.2381,0.6717,0.426,429665
2021,616,120.0505485,0.136363636,0.254870129,0.2719,0.6552,0.426,660162
2018,238,77.94627882,0.109243697,0.273109243,0.2865,0.6042,0.4256,571875
2018,322,121.5025193,0.118012422,0.201863354,0.2345,0.6501,0.4256,553882
2017,409,102.2392553,0.100244498,0.154034229,0.2319,0.6435,0.4255,453056
2016,676,133.6321031,0.102071005,0.159763313,0.2689,0.6207,0.4253,572122
2019,574,103.4804742,0.12891986,0.247386759,0.2533,0.6865,0.4253,451594
2020,227,90.38382132,0.070484581,0.211453744,0.2916,0.612,0.4253,669242
2016,240,80.26324315,0.0625,0.191666666,0.2965,0.5693,0.4252,594838
2020,245,104.3187524,0.13877551,0.314285714,0.2355,0.6923,0.4251,621566
2021,633,149.9836927,0.118483412,0.249605055,0.2703,0.6749,0.425,592450
2016,310,86.48131469,0.087096774,0.225806451,0.2816,0.6066,0.4249,485567
2019,283,106.5749208,0.106007067,0.286219081,0.2489,0.6377,0.4249,571745
2016,498,88.07968082,0.092369477,0.156626506,0.2585,0.6222,0.4244,424825
2020,261,112.4188391,0.091954022,0.218390804,0.2565,0.6452,0.4243,514917
2021,427,92.29278393,0.114754098,0.199063231,0.2653,0.681,0.4243,607732
2019,267,114.1847622,0.086142322,0.235955056,0.2483,0.6352,0.4242,543592
2021,322,104.4065429,0.077639751,0.195652173,0.2532,0.6307,0.424,622110
2017,695,117.0112752,0.115107913,0.197122302,0.2503,0.6409,0.4239,592885
2018,423,111.9227336,0.151300236,0.260047281,0.2301,0.6711,0.4239,518614
2019,452,68.46974248,0.1039823,0.190265486,0.2474,0.6562,0.4238,502481
2020,243,103.4930352,0.115226337,0.1563786,0.3333,0.5688,0.4238,519203
2021,260,59.15848621,0.088461538,0.188461538,0.2776,0.6291,0.4238,571788
2017,544,117.1142951,0.121323529,0.207720588,0.2139,0.6712,0.4235,459964
2018,690,144.9529448,0.130434782,0.250724637,0.2877,0.6235,0.4234,502671
2021,291,123.2982162,0.120274914,0.233676975,0.2248,0.6745,0.4234,446334
2018,620,124.910825,0.114516129,0.151612903,0.2491,0.6465,0.4233,456715
2017,466,102.6261911,0.075107296,0.152360515,0.2699,0.604,0.4232,572041
2016,244,111.1006689,0.147540983,0.360655737,0.2211,0.6802,0.4231,542979
2019,542,107.8615656,0.095940959,0.136531365,0.2637,0.6422,0.4229,608070
2021,255,73.05384828,0.117647058,0.290196078,0.2351,0.6515,0.4228,642727
2021,305,116.6791345,0.147540983,0.285245901,0.2299,0.6832,0.4225,596847
2018,468,100.6623734,0.113247863,0.237179487,0.2873,0.6283,0.4224,621043
2016,429,89.86775754,0.095571095,0.137529137,0.2442,0.6138,0.4223,431094
2017,481,151.8205796,0.11018711,0.191268191,0.2766,0.6202,0.4222,621043
2017,318,129.2212198,0.103773584,0.201257861,0.2384,0.6355,0.422,457706
2021,271,73.93117111,0.11808118,0.22509225,0.2387,0.6579,0.4218,542932
2017,515,143.7704344,0.095145631,0.192233009,0.2923,0.5978,0.4217,503556
2019,591,143.8851007,0.091370558,0.221658206,0.2742,0.6217,0.4217,640457
2016,677,157.6423857,0.159527326,0.177252584,0.2076,0.6864,0.4216,458015
2017,496,150.6649992,0.153225806,0.223790322,0.2489,0.6473,0.4216,518626
2021,386,135.2181837,0.139896373,0.204663212,0.2,0.6778,0.4215,607043
2018,392,75.43865655,0.06632653,0.076530612,0.2173,0.6561,0.4214,605412
2017,632,115.8653033,0.132911392,0.232594936,0.2419,0.6552,0.4213,553993
2017,281,33.65867774,0.081850533,0.238434163,0.2571,0.6245,0.421,573135
2021,545,97.54292116,0.07706422,0.194495412,0.2867,0.5928,0.421,656976
2019,747,137.6775961,0.116465863,0.136546184,0.2305,0.6866,0.4209,543760
2021,271,92.17292405,0.121771217,0.21402214,0.2597,0.6502,0.4207,571718
2021,640,132.9555346,0.1171875,0.18125,0.27,0.6278,0.4207,621043
2018,337,87.66435954,0.094955489,0.15430267,0.2023,0.6863,0.4206,628338
2018,334,62.80634594,0.113772455,0.224550898,0.2525,0.6596,0.4204,451594
2019,458,106.0805333,0.082969432,0.281659388,0.2818,0.5939,0.4204,571718
2019,249,82.27635861,0.100401606,0.224899598,0.2682,0.615,0.4204,649966
2019,226,79.24402827,0.14159292,0.243362831,0.2683,0.643,0.4202,571875
2021,359,104.1856121,0.122562674,0.206128133,0.2608,0.6295,0.4202,608348
2019,295,102.5263877,0.094915254,0.193220338,0.2734,0.6071,0.4201,571788
2019,670,125.3146862,0.108955223,0.219402985,0.2475,0.6503,0.42,656305
2017,204,94.36938967,0.151960784,0.274509803,0.2293,0.663,0.4198,595284
2016,700,156.6072767,0.155714285,0.17,0.2461,0.6645,0.4197,518626
2017,410,129.0547271,0.075609756,0.226829268,0.2453,0.6165,0.4196,571745
2019,366,125.5189209,0.098360655,0.079234972,0.2686,0.6211,0.4195,650333
2016,256,73.26768729,0.11328125,0.32421875,0.2694,0.6217,0.4194,477165
2019,269,127.7293984,0.111524163,0.267657992,0.2729,0.6344,0.4193,457727
2019,447,141.0667621,0.143176733,0.315436241,0.2459,0.6811,0.4192,592450
2016,283,114.9334136,0.102473498,0.300353356,0.2667,0.6169,0.4191,429711
2019,660,111.9196548,0.118181818,0.25,0.2272,0.6595,0.4191,425783
2016,227,125.0288227,0.092511013,0.220264317,0.2291,0.6462,0.4189,455759
2017,225,101.1272286,0.146666666,0.266666666,0.2651,0.6023,0.4189,460269
2019,491,75.7323711,0.087576374,0.095723014,0.2368,0.6658,0.4188,605412
2019,423,82.04071206,0.106382978,0.271867612,0.256,0.6573,0.4188,641343
2021,501,129.7532728,0.115768463,0.201596806,0.2472,0.644,0.4188,669257
2021,550,103.4070805,0.105454545,0.249090909,0.2438,0.6381,0.4188,668942
2016,635,129.940093,0.103937007,0.125984251,0.2392,0.6087,0.4186,518934
2017,635,94.68791492,0.088188976,0.182677165,0.3276,0.5302,0.4186,593428
2016,391,120.7894809,0.092071611,0.176470588,0.2564,0.6107,0.4185,457727
2017,707,163.1086085,0.189533239,0.117397454,0.1583,0.7144,0.4185,458015
2017,558,88.36256531,0.091397849,0.157706093,0.2618,0.5982,0.4184,474568
2019,469,101.3676422,0.100213219,0.125799573,0.2742,0.616,0.4183,455976
2021,292,102.1286195,0.113013698,0.386986301,0.2121,0.6551,0.4182,621433
2017,448,114.7667266,0.122767857,0.171875,0.2674,0.6189,0.418,435522
2018,219,116.8218896,0.141552511,0.246575342,0.2462,0.6685,0.4179,518626
2017,239,60.61033851,0.092050209,0.192468619,0.2084,0.6544,0.4178,547957
2019,365,107.040681,0.131506849,0.216438356,0.25,0.6433,0.4178,608348
2018,683,136.7708442,0.102489019,0.216691068,0.2588,0.6253,0.4177,571745
2019,408,72.40778457,0.093137254,0.245098039,0.247,0.6307,0.4176,592261
2020,218,155.3653568,0.082568807,0.256880733,0.258,0.6501,0.4176,571976
2019,321,118.9577903,0.062305295,0.087227414,0.26,0.5869,0.4172,600303
2016,526,86.45119297,0.095057034,0.089353612,0.2305,0.6502,0.4171,605412
2017,636,102.1467794,0.121069182,0.210691823,0.2164,0.6505,0.4171,425783
2021,211,114.4834312,0.123222748,0.194312796,0.2236,0.6955,0.4169,656582
2018,581,87.18202856,0.063683304,0.141135972,0.2601,0.6008,0.4167,518934
2017,481,79.83816024,0.095634095,0.106029106,0.2529,0.5825,0.4165,518960
2020,231,99.824146,0.129870129,0.29004329,0.2694,0.657,0.4164,553993
2021,574,107.9370985,0.141114982,0.229965156,0.2232,0.6731,0.4164,457705
2018,333,111.2612862,0.075075075,0.186186186,0.2519,0.6281,0.4163,593871
2018,407,98.92166966,0.076167076,0.147420147,0.2494,0.6231,0.416,543939
2019,287,104.0658203,0.083623693,0.2543554,0.2496,0.6314,0.4159,542932
2017,463,101.4487873,0.105831533,0.103671706,0.2423,0.6111,0.4157,456030
2017,253,85.30950524,0.122529644,0.249011857,0.2339,0.6485,0.4152,622194
2021,397,128.3351723,0.130982367,0.128463476,0.2346,0.6441,0.4152,643393
2017,705,125.895109,0.110638297,0.2,0.234,0.6247,0.4151,572821
2019,271,94.32353802,0.047970479,0.210332103,0.2887,0.58,0.415,474568
2021,400,114.0155122,0.11,0.1325,0.2098,0.6662,0.4149,608324
2016,205,101.9945432,0.097560975,0.263414634,0.2067,0.6537,0.4147,430001
2017,307,136.2440287,0.104234527,0.195439739,0.2659,0.5929,0.4147,500874
2019,608,98.26556252,0.125,0.202302631,0.2105,0.6811,0.4146,458015
2020,254,166.7171736,0.122047244,0.169291338,0.2586,0.6556,0.4145,608070
2018,208,73.09892246,0.096153846,0.177884615,0.2214,0.6257,0.414,594824
2016,227,79.52099612,0.096916299,0.273127753,0.226,0.6443,0.4139,460099
2016,307,74.64950014,0.097719869,0.198697068,0.275,0.6004,0.4139,595777
2016,476,127.6801446,0.132352941,0.273109243,0.2739,0.6168,0.4139,592626
2018,616,139.0301952,0.094155844,0.237012987,0.2447,0.64,0.4139,656305
2019,279,69.64229076,0.129032258,0.279569892,0.2817,0.612,0.4139,643603
2021,471,145.2550582,0.135881104,0.269639065,0.2332,0.6757,0.4139,656941
2018,501,106.9324585,0.145708582,0.24750499,0.2982,0.5831,0.4138,571506
2018,510,115.3926965,0.152941176,0.274509803,0.2524,0.6487,0.4137,656941
2016,592,71.59770753,0.091216216,0.157094594,0.2617,0.6004,0.4135,518792
2021,679,101.3569527,0.107511045,0.13843888,0.2556,0.6209,0.4135,518934
2021,475,101.6987514,0.147368421,0.237894736,0.2276,0.6734,0.4135,592885
2021,294,83.7758535,0.12585034,0.265306122,0.2222,0.6488,0.4133,624415
2017,682,94.48268808,0.086510263,0.131964809,0.238,0.5929,0.4129,518934
2017,254,76.88508639,0.114173228,0.287401574,0.242,0.6124,0.4129,621002
2018,237,144.0808357,0.101265822,0.206751054,0.2614,0.6282,0.4128,643603
2018,679,108.3245505,0.162002945,0.136966126,0.2415,0.6546,0.4127,467793
2017,214,118.096592,0.121495327,0.177570093,0.214,0.6256,0.4126,537953
2017,304,92.92243669,0.105263157,0.213815789,0.2095,0.6323,0.4125,465041
2016,392,90.7232976,0.142857142,0.339285714,0.2335,0.6672,0.4123,543590
2020,225,148.8663869,0.146666666,0.191111111,0.2131,0.6819,0.4121,607043
2016,413,78.59113098,0.06779661,0.22276029,0.2389,0.601,0.412,456422
2016,730,135.5568258,0.067123287,0.109589041,0.2553,0.5842,0.4119,605141
2018,384,87.53260708,0.098958333,0.1953125,0.2497,0.6142,0.4119,457727
2019,406,82.19389763,0.113300492,0.288177339,0.2817,0.5829,0.4115,664056
2021,297,107.3225137,0.09090909,0.296296296,0.2581,0.6136,0.411,621453
2019,698,140.8387303,0.108882521,0.1747851,0.2942,0.5765,0.4109,593428
2016,203,51.66450723,0.073891625,0.266009852,0.2529,0.5782,0.4108,592261
2017,678,173.8171736,0.187315634,0.30678466,0.2468,0.6616,0.4108,592450
2018,650,96.69309964,0.103076923,0.333846153,0.2331,0.6391,0.4108,660162
2016,281,111.3465046,0.113879003,0.323843416,0.2324,0.6211,0.4103,570267
2016,282,88.13758782,0.063829787,0.191489361,0.2662,0.557,0.4103,572073
2016,495,106.8079517,0.109090909,0.359595959,0.237,0.6292,0.4099,593934
2018,396,79.38277814,0.07070707,0.156565656,0.2873,0.5631,0.4099,643396
2017,686,81.0580442,0.122448979,0.247813411,0.2529,0.621,0.4098,430832
2017,278,103.3469144,0.082733812,0.248201438,0.2448,0.6065,0.4098,571718
2021,377,73.77306141,0.106100795,0.294429708,0.2462,0.6275,0.4098,664238
2020,232,94.84374375,0.099137931,0.168103448,0.2456,0.609,0.4096,641487
2017,373,104.5854389,0.096514745,0.211796246,0.2713,0.5724,0.4095,452234
2016,684,97.85521069,0.103801169,0.147660818,0.2424,0.6208,0.4093,455976
2021,263,67.81320922,0.129277566,0.346007604,0.2588,0.6186,0.4092,624513
2017,665,142.1801411,0.141353383,0.221052631,0.2436,0.6215,0.4091,502671
2018,221,136.1919247,0.117647058,0.248868778,0.2341,0.6527,0.4089,596847
2017,507,139.4517002,0.122287968,0.153846153,0.2443,0.6035,0.4088,446359
2018,216,82.01433615,0.087962962,0.185185185,0.2743,0.5749,0.4086,435263
2019,659,142.5652268,0.163884673,0.20030349,0.234,0.6862,0.4082,665742
2016,408,95.12198092,0.12745098,0.169117647,0.2472,0.6073,0.4078,607054
2018,520,123.3143666,0.10576923,0.115384615,0.2595,0.5962,0.4078,450314
2016,676,114.2022766,0.100591715,0.23668639,0.262,0.6034,0.4077,571976
2018,334,127.4463874,0.146706586,0.13772455,0.2224,0.6525,0.4076,608385
