season,name,team,pa,ops,woba,xwoba,wrc_plus,bb_rate,bb_rate_plus,k_rate,k_rate_plus,o_swing_rate,z_swing_rate,swing_rate,NameASCII,PlayerId,MLBAMID
2022,Chad Pinder,OAK,379,0.64764102,0.280702548,,85.77601304,0.036939313,46.40401407,0.311345646,140.1327993,0.3541,0.772,0.5289,Chad Pinder,15191,640461
2017,Freddie Freeman,ATL,514,0.989087371,0.406869931,,149.311892,0.126459143,140.5527976,0.184824902,88.00054611,0.3271,0.8424,0.5288,Freddie Freeman,5361,518692
2018,Eduardo Escobar,- - -,631,0.82378915,0.346092207,,117.4488594,0.082408874,96.69376663,0.199683042,91.88646904,0.3926,0.7275,0.5288,Eduardo Escobar,6153,500871
2023,J.D. Martinez,LAD,479,0.892513975,0.369350528,,135.1183127,0.07098121,80.55044157,0.311064718,139.3821458,0.3694,0.7671,0.5287,J.D. Martinez,6184,502110
2023,Jared Young,CHC,47,0.720435427,0.30161983,,88.29785569,0.063829787,72.43490958,0.276595744,123.9372583,0.3402,0.7662,0.5287,Jared Young,20404,676724
2023,Lenyn Sosa,CHW,173,0.571090386,0.241443955,,47.39617297,0.028901734,34.51979541,0.231213872,99.9286321,0.4313,0.6629,0.5287,Lenyn Sosa,22896,672820
2018,Yairo Muñoz,STL,329,0.762513355,0.326323348,,106.8293309,0.09118541,101.6054586,0.215805471,100.0210782,0.3909,0.728,0.5286,Yairo Munoz,16313,622168
2016,Alcides Escobar,KCR,682,0.641745158,0.277725041,,68.95532572,0.039589442,49.36400754,0.140762463,68.13812228,0.3906,0.6929,0.5285,Alcides Escobar,6310,444876
2018,Lewis Brinson,MIA,406,0.577202507,0.247898835,,56.32545393,0.041871921,46.65675939,0.295566502,136.9885577,0.3749,0.7231,0.5285,Lewis Brinson,14352,621446
2016,Orlando Arcia,MIL,216,0.631357103,0.274372079,,65.15056064,0.069444444,80.363703,0.217592592,106.0583974,0.3853,0.7042,0.5284,Orlando Arcia,13185,606115
2020,Mallex Smith,SEA,47,0.347990542,0.157530341,,-4.449536974,0.042553191,47.0203072,0.276595744,116.4275385,0.3407,0.7294,0.5284,Mallex Smith,13608,605480
2021,David Dahl,TEX,220,0.568526561,0.246287091,,50.50841745,0.045454545,53.63089707,0.268181818,117.2261676,0.4025,0.7062,0.5283,David Dahl,13744,621311
2023,Terrin Vavra,BAL,56,0.559712773,0.260554573,,63.94203849,0.089285714,106.6415109,0.214285714,92.61242889,0.3629,0.7614,0.5283,Terrin Vavra,24400,679631
2016,Adonis García,ATL,563,0.717402937,0.308181408,,89.49895834,0.042628774,49.33160863,0.1651865,80.51476064,0.3882,0.7025,0.5282,Adonis Garcia,13777,611177
2017,Rougned Odor,TEX,651,0.648954718,0.272116484,,56.37752555,0.049155145,58.36184389,0.248847926,116.8623793,0.3832,0.7358,0.5281,Rougned Odor,12282,596059
2022,Travis d'Arnaud,ATL,426,0.791471048,0.343290095,,120.1557236,0.044600938,53.37830539,0.211267605,93.42378383,0.3936,0.71,0.5279,Travis d'Arnaud,7739,518595
2019,Michael Reed,SFG,8,0,0,,-100,0,0,0.75,343.1175184,0.45,0.625,0.5278,Michael Reed,13228,605439
2020,Anthony Alford,- - -,29,0.74137931,0.305612034,,87.58208985,0.034482758,37.19164784,0.275862068,116.5270814,0.3939,0.7381,0.5278,Anthony Alford,14329,546990
2021,Monte Harrison,MIA,11,0.5,0.212070501,,28.34075943,0,0,0.272727272,122.2877089,0.4615,0.7,0.5278,Monte Harrison,17216,656509
2023,Jose Siri,TBR,364,0.76130047,0.318644495,,106.4828596,0.054945054,65.62554422,0.357142857,154.3540483,0.396,0.7193,0.5277,Jose Siri,17452,642350
2017,Kurt Suzuki,ATL,309,0.886881234,0.371738072,,126.2452142,0.055016181,61.14764002,0.126213592,60.09398572,0.3934,0.7109,0.5276,Kurt Suzuki,8259,435559
2021,AJ Pollock,LAD,422,0.891908569,0.374842731,,136.8626432,0.071090047,77.39452539,0.189573459,85.00251477,0.3763,0.7386,0.5276,AJ Pollock,9256,572041
2023,Aledmys Díaz,OAK,344,0.616391317,0.268211853,,71.58876986,0.049418604,59.02483565,0.191860465,82.92043058,0.3735,0.7208,0.5276,Aledmys Diaz,15937,649557
2023,Jonathan Schoop,DET,151,0.550204518,0.248543542,,53.02642653,0.086092715,102.827841,0.245033112,105.9011879,0.3684,0.7689,0.5275,Jonathan Schoop,11265,570731
2016,Raimel Tapia,COL,41,0.55584082,0.247945472,,33.76162589,0.048780487,56.45060056,0.268292682,130.7704992,0.4762,0.5968,0.5274,Raimel Tapia,14350,606132
2017,Nick Hundley,SFG,303,0.690543715,0.28897084,,78.01387837,0.03960396,44.01775342,0.267326732,127.2820824,0.3395,0.7347,0.5273,Nick Hundley,3376,460026
2017,Jorge Bonifacio,KCR,422,0.752196879,0.323166616,,98.42833385,0.082938388,98.47264723,0.279620853,131.3137655,0.3149,0.786,0.5271,Jorge Bonifacio,12174,593528
2023,Adam Haseley,CHW,39,0.559829059,0.253088332,,55.46711817,0.076923076,91.87576239,0.205128205,88.65463285,0.3467,0.7778,0.5271,Adam Haseley,19878,656514
2023,Michael Harris II,ATL,539,0.80808274,0.344719873,,114.8157558,0.046382189,52.6351383,0.187384044,83.96320323,0.416,0.6818,0.5271,Michael Harris II,25931,671739
2017,T.J. Rivera,NYM,231,0.760341324,0.326159075,,103.8016299,0.038961038,43.30317887,0.138528138,65.95730155,0.3636,0.7265,0.5269,T.J. Rivera,12495,608061
2018,Adam Engel,CHW,463,0.614173106,0.269648609,,68.30560019,0.038876889,46.83161447,0.27861771,127.8537902,0.4011,0.6878,0.5269,Adam Engel,15082,641553
2018,Brandon Phillips,BOS,27,0.520128824,0.242518964,,44.16341834,0.148148148,178.4612177,0.259259259,118.9704664,0.3393,0.7143,0.5268,Brandon Phillips,791,408252
2022,Mark Payton,CHW,25,0.422857142,0.21626116,,34.64587064,0.16,200.9956777,0.16,72.01400815,0.4074,0.72,0.5267,Mark Payton,16042,592622
2022,Kerry Carpenter,DET,113,0.795171406,0.34185954,,124.024922,0.053097345,66.70210528,0.28318584,127.4584212,0.374,0.7297,0.5267,Kerry Carpenter,25961,681481
2023,Christian Encarnacion-Strand,CIN,241,0.805278306,0.346198041,,112.1089055,0.058091286,65.92278067,0.286307053,128.28871,0.3872,0.7373,0.5267,Christian Encarnacion-Strand,30011,687952
2017,Josh Harrison,PIT,542,0.770987653,0.331977419,,103.8529749,0.051660516,57.41799191,0.16605166,79.06205605,0.3556,0.7326,0.5266,Josh Harrison,8202,543281
2016,Freddy Galvis,PHI,624,0.673323251,0.284258257,,73.66777376,0.040064102,46.36367445,0.217948717,106.2319789,0.4037,0.6815,0.5265,Freddy Galvis,6609,520471
2023,Jeff McNeil,NYM,648,0.71111111,0.314171428,,100.3058742,0.060185185,68.29896571,0.100308641,44.94638193,0.3385,0.7664,0.5265,Jeff McNeil,15362,643446
2023,Riley Adams,WSN,158,0.806734666,0.344462949,,115.6694721,0.069620253,79.00600907,0.284810126,127.6179657,0.3788,0.7331,0.5265,Riley Adams,19864,656180
2019,Sam Travis,BOS,157,0.655829794,0.27327039,,62.22203075,0.070063694,82.40974336,0.229299363,100.2857552,0.3829,0.7252,0.5264,Sam Travis,16263,607752
2016,Micah Johnson,LAD,6,0.333333332,0.146409005,,-15.10630461,0,0,0.166666666,81.23621918,0.2222,0.8,0.5263,Micah Johnson,13809,608672
2021,Jose Lobaton,CHC,13,0.153846153,0.106418004,,-38.95722482,0.153846153,167.4896909,0.384615384,172.4570255,0.2813,0.84,0.5263,Jose Lobaton,4243,446653
2021,Jaylin Davis,SFG,9,0.333333333,0.137961109,,-15.76270358,0,0,0.111111111,49.82091852,0.2857,0.8235,0.5263,Jaylin Davis,19552,664041
2022,Esteury Ruiz,- - -,36,0.451587301,0.196860222,,25.30244211,0.027777777,33.24438387,0.194444444,85.9844827,0.4225,0.6452,0.5263,Esteury Ruiz,21780,665923
2017,Adonis García,ATL,183,0.620044852,0.268730784,,58.61326926,0.038251366,42.51441514,0.12568306,59.84138391,0.3738,0.739,0.5262,Adonis Garcia,13777,611177
2018,Yadier Molina,STL,503,0.749845155,0.322867645,,104.5203391,0.057654075,64.24239062,0.131212723,60.81420444,0.385,0.7081,0.5262,Yadier Molina,7007,425877
2018,Dominic Smith,NYM,149,0.674613976,0.287542248,,82.74022037,0.026845637,29.91337384,0.315436241,146.1977437,0.3982,0.698,0.5261,Dominic Smith,15653,642086
2021,Ronald Torreyes,PHI,344,0.632047642,0.27411124,,68.58633557,0.055232558,60.13074675,0.119186046,53.44162463,0.361,0.7164,0.5261,Ronald Torreyes,11400,591720
2023,Nick Gonzales,PIT,128,0.615542621,0.268342961,,63.6310043,0.046875,53.19438692,0.28125,126.0227413,0.3165,0.7909,0.5261,Nick Gonzales,27490,693304
2016,Javier Báez,CHC,450,0.73683403,0.315574821,,94.24224323,0.033333333,38.5745773,0.24,116.9801561,0.4291,0.679,0.526,Javier Baez,12979,595879
2016,Reid Brignac,ATL,29,0.482758619,0.206822626,,21.58866123,0,0,0.275862068,134.4599491,0.3692,0.7255,0.5259,Reid Brignac,8380,458582
2019,Lewis Brinson,MIA,248,0.457011295,0.205291421,,24.68325982,0.052419354,59.16472661,0.298387096,136.5091199,0.3875,0.744,0.5259,Lewis Brinson,14352,621446
2021,Eloy Jiménez,CHW,231,0.739650021,0.317229093,,99.82619443,0.069264069,81.72327223,0.246753246,107.8594276,0.3953,0.7561,0.5259,Eloy Jimenez,17484,650391
2023,Andrew Stevenson,MIN,40,0.466216216,0.216419674,,32.34477536,0.05,59.71924627,0.2,86.43826708,0.375,0.7115,0.5259,Andrew Stevenson,17932,664057
2018,Adrián Sanchez,WSN,59,0.632963179,0.274512091,,67.23741843,0.016949152,18.88598583,0.13559322,62.84446823,0.3496,0.7667,0.5258,Adrian Sanchez,11338,506703
2019,Yasiel Puig,- - -,611,0.784989899,0.330405008,,100.2061123,0.072013093,82.91343633,0.217675941,98.1347531,0.3423,0.778,0.5258,Yasiel Puig,14225,624577
2022,Joey Wendle,MIA,371,0.657527844,0.288713098,,83.79952391,0.040431266,48.38805103,0.134770889,59.59648381,0.4307,0.6574,0.5258,Joey Wendle,13853,621563
2023,Everson Pereira,NYY,103,0.426558095,0.202132369,,23.21061446,0.077669902,92.76776011,0.388349514,167.8412951,0.3243,0.7952,0.5258,Everson Pereira,23695,677592
2017,Yasmany Tomás,ARI,180,0.758299865,0.319374508,,88.95632384,0.072222222,80.27126478,0.277777777,132.2581308,0.3775,0.7519,0.5257,Yasmany Tomas,17171,630111
2019,Jaylin Davis,SFG,47,0.493414386,0.226946783,,37.86764981,0.063829787,72.04346504,0.234042553,107.0721333,0.3469,0.7532,0.5257,Jaylin Davis,19552,664041
2016,Freddie Freeman,ATL,693,0.96847201,0.401510751,,152.0295373,0.128427128,148.6206668,0.246753246,120.2718051,0.3243,0.8074,0.5256,Freddie Freeman,5361,518692
2018,Orlando Arcia,MIL,366,0.575964414,0.253485998,,54.50301876,0.040983606,45.66693379,0.237704918,110.1709891,0.3827,0.7045,0.5256,Orlando Arcia,13185,606115
2019,Logan Morrison,PHI,38,0.663157894,0.280132971,,68.30613215,0.078947368,89.10639083,0.263157894,120.3921114,0.3253,0.7534,0.5256,Logan Morrison,9205,489149
2016,René Rivera,NYM,207,0.631802675,0.273051223,,71.39458013,0.077294685,89.44829494,0.260869565,127.1523435,0.3611,0.7126,0.5255,Rene Rivera,3648,425784
2017,Yadier Molina,STL,543,0.750929874,0.315535203,,94.6695427,0.051565377,57.31224983,0.136279926,64.88686201,0.3782,0.693,0.5255,Yadier Molina,7007,425877
2023,Stone Garrett,WSN,271,0.800548539,0.343679647,,115.1443606,0.095940959,108.8751039,0.302583025,135.5816615,0.3801,0.7531,0.5255,Stone Garrett,19273,656448
2019,Patrick Wisdom,TEX,28,0.377492877,0.16725096,,-13.83472168,0.035714285,42.0075633,0.535714285,234.2985646,0.3793,0.6667,0.5254,Patrick Wisdom,13602,621550
2021,Brendan Rodgers,COL,415,0.79799508,0.340928782,,98.06824969,0.045783132,49.84331734,0.202409638,90.75810683,0.3595,0.7555,0.5254,Brendan Rodgers,17907,663898
2022,Andrés Giménez,CLE,557,0.837100356,0.364078769,,142.1079393,0.061041292,76.6814741,0.201077199,90.50234404,0.4076,0.7031,0.5254,Andres Gimenez,19950,665926
2016,J.D. Martinez,DET,517,0.908090151,0.38366719,,142.8789618,0.094777562,118.17798,0.247582205,119.8457756,0.3319,0.7711,0.5253,J.D. Martinez,6184,502110
2016,Matt Szczur,CHC,200,0.711557788,0.305217433,,87.3028025,0.065,75.22042649,0.195,95.04637683,0.3151,0.7446,0.5253,Matt Szczur,11255,519333
2023,Yan Gomes,CHC,419,0.723412762,0.311683171,,95.04413774,0.050119331,56.87609782,0.193317422,86.62183633,0.3929,0.7154,0.5253,Yan Gomes,9627,543228
2021,Josh Naylor,CLE,250,0.700346449,0.302042021,,92.58521641,0.056,66.07326585,0.18,78.68061427,0.4004,0.7059,0.5252,Josh Naylor,18839,647304
2021,Nick Senzel,CIN,124,0.63789596,0.286225725,,72.02940103,0.096774193,105.3564184,0.129032258,57.85655057,0.3518,0.7927,0.5252,Nick Senzel,19293,669222
2022,Kyle Tucker,HOU,609,0.807974179,0.347634292,,129.2454733,0.096880131,121.7030474,0.155993431,70.21070132,0.3016,0.8403,0.5252,Kyle Tucker,18345,663656
2019,Eduardo Escobar,ARI,699,0.831464085,0.341107226,,108.1680944,0.071530758,80.73540436,0.185979971,85.08398149,0.4083,0.711,0.5251,Eduardo Escobar,6153,500871
2020,Abraham Almonte,SDP,13,0.32167832,0.175395998,,7.299830782,0.153846153,165.9319684,0.307692307,133.1609339,0.2222,0.7727,0.525,Abraham Almonte,5486,501659
2016,Nick Buss,LAA,90,0.592870023,0.253606521,,57.02190294,0.066666666,83.12655186,0.266666666,129.0838872,0.4066,0.6604,0.5249,Nick Buss,6835,502544
2016,Patrick Kivlehan,- - -,24,0.624999999,0.281343964,,76.99842031,0.083333333,96.4364434,0.458333333,223.3996034,0.3906,0.7568,0.5248,Patrick Kivlehan,13910,623182
2019,Richie Martin,BAL,309,0.581423191,0.251514798,,50.19814397,0.045307443,53.2911489,0.268608414,117.4778564,0.3785,0.7103,0.5248,Richie Martin,17736,621006
2021,Jack Mayfield,- - -,290,0.658995048,0.284403315,,77.57812737,0.058620689,69.16536437,0.234482758,102.4958192,0.3869,0.7221,0.5248,Jack Mayfield,15402,608686
2019,Hernán Pérez,MIL,246,0.641605425,0.270735501,,62.17118998,0.044715447,50.46947349,0.268292682,122.7412257,0.3977,0.6906,0.5247,Hernan Perez,5751,541650
2021,Jonathan Schoop,DET,674,0.755466751,0.323995022,,105.0885969,0.054896142,64.77084615,0.197329376,86.25553621,0.3924,0.7158,0.5247,Jonathan Schoop,11265,570731
2021,Donovan Walton,SEA,69,0.618810708,0.266621319,,70.76264755,0.057971014,68.39882535,0.217391304,95.02489631,0.3556,0.7339,0.5246,Donovan Walton,19314,622268
2021,Alan Trejo,COL,50,0.586086956,0.245441617,,36.01004987,0.06,65.32097979,0.3,134.5164801,0.4037,0.7027,0.5246,Alan Trejo,20056,676701
2023,Rafael Devers,BOS,656,0.850609756,0.359170887,,123.8114428,0.094512195,112.883941,0.19207317,83.01235984,0.3605,0.7907,0.5246,Rafael Devers,17350,646240
2017,Rob Brantly,CHW,36,0.90501792,0.38822733,,146.9382689,0.083333333,98.94156494,0.388888888,182.6275247,0.3896,0.6818,0.5245,Rob Brantly,10655,542963
2021,Orlando Arcia,- - -,89,0.567068941,0.244976107,,49.11018761,0.078651685,85.62675183,0.213483146,95.72333783,0.3632,0.7197,0.5245,Orlando Arcia,13185,606115
2021,Alex Jackson,- - -,151,0.48829685,0.226732624,,37.31715741,0.086092715,93.72767484,0.483443708,216.7704867,0.3904,0.7109,0.5245,Alex Jackson,17276,656577
2017,Jonathan Schoop,BAL,675,0.840993211,0.354819203,,120.2341739,0.051851851,61.56363964,0.21037037,98.79279436,0.3708,0.7401,0.5244,Jonathan Schoop,11265,570731
2022,Cal Raleigh,SEA,415,0.773526538,0.329887153,,120.142104,0.091566265,115.0276468,0.293975903,132.3148942,0.3596,0.7837,0.5244,Cal Raleigh,21534,663728
2021,Brandon Lowe,TBR,615,0.863201883,0.363361899,,136.4240284,0.110569105,130.4582477,0.271544715,118.6961388,0.3377,0.7939,0.5242,Brandon Lowe,18882,664040
2022,Aledmys Díaz,HOU,327,0.690740461,0.300947268,,96.28538252,0.055045871,69.14988843,0.16207951,72.94996971,0.3649,0.7547,0.5242,Aledmys Diaz,15937,649557
2022,Ty France,SEA,613,0.773806981,0.337113683,,125.2438881,0.057096247,71.72561789,0.153344208,69.01831903,0.3583,0.7849,0.5242,Ty France,17982,664034
2021,Charlie Culberson,TEX,271,0.67644695,0.29213811,,81.49331121,0.062730627,74.01459633,0.236162361,103.229998,0.3739,0.7292,0.5241,Charlie Culberson,3298,518586
2021,Pat Valaika,BAL,281,0.539575289,0.23842958,,45.54156692,0.056939501,67.18176405,0.270462633,118.223145,0.3533,0.7559,0.5241,Pat Valaika,14885,642162
2023,Andrew Velazquez,LAA,94,0.54768688,0.248805869,,51.57998729,0.106382978,127.0622252,0.319148936,137.9334048,0.3116,0.7987,0.5241,Andrew Velazquez,14196,623205
2016,Danny Santana,MIN,248,0.605532483,0.265147783,,59.62005016,0.048387096,60.33378728,0.221774193,107.3530312,0.3939,0.6962,0.524,Danny Santana,10322,542454
2017,Scott Schebler,CIN,531,0.791111747,0.329747353,,98.45655584,0.073446327,81.63179419,0.235404896,112.0831618,0.3501,0.7639,0.5239,Scott Schebler,12225,594988
2021,Kyle Tucker,HOU,567,0.916604287,0.382518369,,145.7495496,0.093474426,110.2885821,0.158730158,69.38325742,0.3076,0.8262,0.5239,Kyle Tucker,18345,663656
2023,Kerry Carpenter,DET,459,0.811161147,0.347167018,,121.3842815,0.069716775,83.26866511,0.250544662,108.283232,0.3718,0.7448,0.5239,Kerry Carpenter,25961,681481
2021,Kevin Pillar,NYM,347,0.692041675,0.296932864,,88.33486554,0.031700288,34.51156453,0.233429394,104.6670015,0.3954,0.7135,0.5238,Kevin Pillar,12434,607680
2023,Rylan Bannon,HOU,6,0,0,,-100,0,0,0.5,216.0956677,0.4,0.6364,0.5238,Rylan Bannon,19768,676625
2022,Eduardo Escobar,NYM,542,0.725505982,0.311379035,,104.3089729,0.073800738,88.3245624,0.23800738,105.2482704,0.3807,0.7472,0.5237,Eduardo Escobar,6153,500871
2022,Odúbel Herrera,PHI,197,0.657566195,0.286916359,,82.49349061,0.055837563,66.82627371,0.213197969,94.2774022,0.4195,0.6791,0.5237,Odubel Herrera,11476,546318
2022,Peyton Burdick,MIA,102,0.664748507,0.294182931,,87.53966771,0.078431372,93.86649507,0.343137254,151.7373222,0.3388,0.805,0.5237,Peyton Burdick,25459,680814
2023,Garrett Cooper,- - -,457,0.723588828,0.31253561,,95.85097587,0.067833698,76.97860128,0.288840262,129.4237926,0.417,0.6927,0.5237,Garrett Cooper,15279,643265
2021,Aramis Garcia,OAK,94,0.557312252,0.243755363,,55.6575681,0.010638297,12.55191118,0.29787234,130.204326,0.3564,0.7303,0.5235,Aramis Garcia,16925,605244
2022,Andrew Velazquez,LAA,349,0.540499429,0.238742813,,49.59948266,0.042979942,53.99239107,0.340974212,153.468248,0.3423,0.7583,0.5235,Andrew Velazquez,14196,623205
2017,Aledmys Díaz,STL,301,0.681608391,0.290821061,,78.44287009,0.043189368,48.00274899,0.139534883,66.43664232,0.3867,0.6894,0.5234,Aledmys Diaz,15937,649557
2017,Dustin Garneau,- - -,126,0.5845,0.259992366,,48.89429821,0.095238095,110.6681219,0.285714285,135.4163979,0.3226,0.7595,0.5233,Dustin Garneau,9433,572863
2017,Yan Gomes,CLE,383,0.707727502,0.307063416,,85.18859309,0.080939947,96.09990066,0.258485639,121.3883808,0.3482,0.7155,0.5233,Yan Gomes,9627,543228
2021,Khris Davis,- - -,114,0.634674922,0.274224742,,72.57724547,0.087719298,103.4982228,0.271929824,118.8644753,0.2934,0.8333,0.5233,Khris Davis,9112,501981
2016,Stephen Piscotty,STL,649,0.800166775,0.34519657,,115.9506088,0.078582434,90.93852616,0.204930662,99.88675345,0.3311,0.7535,0.5232,Stephen Piscotty,13367,572039
2017,Héctor Sánchez,SDP,143,0.668112908,0.276900124,,68.78300578,0.034965034,38.86182708,0.286713286,136.5125882,0.3344,0.754,0.5232,Hector Sanchez,10289,516949
2019,Gorkys Hernández,BOS,57,0.463079777,0.203720049,,15.18351393,0.087719298,103.176473,0.245614035,107.4210964,0.3916,0.7234,0.5232,Gorkys Hernandez,4146,491676
2019,Jake Marisnick,HOU,318,0.699847792,0.296552391,,84.86592629,0.053459119,62.87924637,0.298742138,130.6570612,0.3605,0.7434,0.5231,Jake Marisnick,11339,545350
2022,Magneuris Sierra,LAA,96,0.441758241,0.195187759,,18.85049905,0.041666666,52.34262357,0.260416666,117.2102994,0.4167,0.6558,0.5231,Magneuris Sierra,17023,642423
2023,Jo Adell,LAA,62,0.706340378,0.298528099,,86.0434347,0.064516129,77.05709192,0.403225806,174.2706996,0.3566,0.7265,0.5231,Jo Adell,20220,666176
2020,Abraham Toro,HOU,97,0.51297547,0.233704146,,43.49199484,0.030927835,34.17455351,0.237113402,99.80822317,0.3756,0.7244,0.523,Abraham Toro,19844,647351
2021,Leury García,CHW,474,0.711387484,0.312243759,,96.45723934,0.08649789,102.0571086,0.20464135,89.45170624,0.366,0.725,0.523,Leury Garcia,5913,544725
2022,Darick Hall,PHI,142,0.803748963,0.342582599,,120.5567586,0.035211267,42.14076761,0.309859154,137.0215496,0.3631,0.7424,0.523,Darick Hall,19717,669742
2023,Nelson Cruz,SDP,152,0.681496134,0.290864631,,85.34170635,0.039473684,44.79527295,0.302631578,135.6034172,0.4095,0.69,0.523,Nelson Cruz,2434,443558
2017,Eduardo Escobar,MIN,499,0.757814627,0.319857433,,97.15052771,0.066132264,78.51875664,0.196392785,92.22872985,0.3566,0.7146,0.5229,Eduardo Escobar,6153,500871
2020,Anthony Santander,BAL,165,0.890314913,0.364260454,,130.2824232,0.06060606,66.96831642,0.151515151,63.77732291,0.4083,0.7426,0.5229,Anthony Santander,14551,623993
2016,Carlos Gómez,- - -,453,0.682206,0.296023366,,83.35548644,0.075055187,93.58618437,0.30022075,145.3262308,0.3546,0.7359,0.5228,Carlos Gomez,4881,460576
2019,Mike Brosseau,TBR,142,0.781270148,0.329257571,,109.8253595,0.049295774,57.98227087,0.274647887,120.1192641,0.3989,0.7089,0.5228,Mike Brosseau,19683,670712
2021,JaCoby Jones,DET,105,0.459523809,0.203644195,,23.75872384,0.047619047,56.18474914,0.4,174.8458095,0.4253,0.6457,0.5227,JaCoby Jones,14818,592444
2022,Jeimer Candelario,DET,467,0.633253969,0.277191791,,78.37080452,0.059957173,75.31957889,0.23340471,105.0525543,0.3678,0.7617,0.5227,Jeimer Candelario,13621,600869
2022,Kevin Padlo,- - -,34,0.298573974,0.135346381,,-13.04996443,0.029411764,36.94773451,0.294117647,131.2196266,0.3951,0.7255,0.5227,Kevin Padlo,16593,656821
2023,Connor Wong,BOS,403,0.672944743,0.292359681,,77.50329219,0.05459057,65.20215388,0.332506203,143.7062999,0.3925,0.6959,0.5227,Connor Wong,19896,657136
2016,Jake Marisnick,HOU,311,0.588339442,0.256795618,,59.9466193,0.051446945,64.14910776,0.266881028,129.1876523,0.3367,0.7335,0.5226,Jake Marisnick,11339,545350
2017,Christian Arroyo,SFG,135,0.548444444,0.23657314,,43.61089136,0.059259259,65.86360179,0.237037037,112.860272,0.3125,0.7423,0.5226,Christian Arroyo,16434,624414
